ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
4,97,MoraEbre,RiberaEbre,22.13489795918368,1620.0,2354.0,33496.68,63554.26,43616.87,65151.22,735.0,16257.0,98.54,0,0.0,-322495854_0,153173582_0,4
15,127,MoraEbre,RiberaEbre,18.49313088109496,283.0,1451.0,33377.11,63507.03,41377.08,66831.0,1169.0,21613.0,151.05,0,0.0,227131921#0_0,-152916669#1_0,4
23,93,MoraEbre,RiberaEbre,18.76358333333332,695.0,1294.0,33451.66,63565.58,39556.63,66099.82,600.0,11248.72,105.32,0,0.0,-762534020_0,-153173582_0,4
60,25,MoraEbre,RiberaEbre,7.500826873385019,2598.0,3758.0,33384.36,63419.11,32195.81,64882.5,1161.0,8693.34,124.82,0,0.0,549607681#0_0,152916669#1_0,4
129,44,MoraEbre,RiberaEbre,11.253294117647057,2124.0,2293.0,33404.79,63562.58,33124.01,62927.41,170.0,1909.34,52.93,0,0.0,152916847#2_0,153173586#2_0,4
137,166,MoraEbre,RiberaEbre,12.964452110389635,2700.0,5163.0,33361.94,63520.77,49020.65,69009.65,2464.0,31935.56,323.31,0,0.0,152745449#0_0,-194785457#0_0,4
156,168,MoraEbre,RiberaEbre,12.474626187525795,4770.0,7190.0,33423.04,63502.27,47461.96,66408.17,2421.0,30185.62,316.53,0,0.0,-763194657_0,-194785458_0,4
163,108,MoraEbre,RiberaEbre,18.058239583333336,6030.0,6989.0,33496.68,63554.26,44314.05,66477.35,960.0,17328.25,128.5,0,0.0,743729611_0,153173582_0,4
167,88,MoraEbre,RiberaEbre,14.688867187500005,6750.0,7261.0,33390.34,63562.25,33654.05,64971.08,512.0,7523.13,121.11,0,0.0,184296869#6_0,153173586#3_0,4
191,43,MoraEbre,RiberaEbre,12.76098765432099,4428.0,4670.0,33446.04,63553.53,34107.8,63789.68,243.0,3089.63,59.14,0,0.0,332191404#0_0,-153173583#1_0,4
209,26,MoraEbre,RiberaEbre,15.20383116883117,5724.0,6031.0,33519.97,63524.65,32831.75,62815.55,308.0,4680.39,31.86,0,0.0,-538973957#3_0,153173580#0_0,4
219,65,MoraEbre,RiberaEbre,13.580595611285268,6444.0,6762.0,33538.52,63522.16,34740.27,63253.22,319.0,4322.61,88.9,0,0.0,332067327#2_0,153173585_0,4
259,141,MoraEbre,RiberaEbre,12.856068152031455,5370.0,7658.0,33416.61,63554.91,48245.28,68885.6,2289.0,29411.45,276.69,0,0.0,214467243#3_0,-152916669#2_0,4
269,69,MoraEbre,RiberaEbre,14.539690265486724,5970.0,6421.0,33333.11,63627.58,34674.66,64736.48,452.0,6557.21,96.28,0,0.0,-32500137#0_0,-153173587#1_0,4
303,98,MoraEbre,RiberaEbre,19.40158753709198,8820.0,9493.0,33377.11,63507.03,41143.7,66931.86,674.0,13075.21,110.31,0,0.0,-227131920#0_0,-152916669#1_0,4
322,132,MoraEbre,RiberaEbre,11.44959221160914,8100.0,10821.0,33517.97,63504.29,46341.91,66910.98,2722.0,31150.65,313.13,0,0.0,-562706719#0_0,497727610#1_0,4
367,176,MoraEbre,RiberaEbre,12.934685737308635,9180.0,11661.0,33384.92,63574.6,48650.07,68884.61,2482.0,32098.41,321.95,0,0.0,297848867#4_0,153173576#0_0,4
380,20,MoraEbre,RiberaEbre,13.72303797468354,10116.0,10273.0,33361.94,63520.77,32105.88,63368.53,158.0,2165.91,25.53,0,0.0,497727554#0_0,-194785457#0_0,4
387,38,MoraEbre,RiberaEbre,12.403974358974374,10620.0,10853.0,33338.6,63503.4,33514.99,63046.07,234.0,2901.72,52.56,0,0.0,542101268_0,194785457#1_0,4
391,140,MoraEbre,RiberaEbre,12.647439134355285,10908.0,13125.0,33481.17,63436.5,47488.97,67218.26,2218.0,28037.64,271.87,0,0.0,61735829#6_0,214473853#4_0,4
418,97,MoraEbre,RiberaEbre,14.038901273885354,12852.0,13479.0,33338.6,63503.4,33687.25,64780.98,628.0,8805.37,132.43,0,0.0,332191405_0,194785457#1_0,4
440,46,MoraEbre,RiberaEbre,12.013543859649124,10980.0,11264.0,33325.65,63488.21,34312.34,64058.02,285.0,3420.44,67.67,0,0.0,32195987#0_0,-194785457#1_0,4
454,37,MoraEbre,RiberaEbre,11.134294478527618,11340.0,11502.0,33525.82,63535.89,33425.88,62784.15,163.0,1813.23,46.76,0,0.0,194783005#3_0,497727612_0,4
462,129,MoraEbre,RiberaEbre,18.572363013698613,12300.0,13467.0,33396.44,63527.69,41395.55,67034.33,1168.0,21679.05,149.39,0,0.0,-32571230_0,152916669#2_0,4
464,63,MoraEbre,RiberaEbre,13.417884057971015,12540.0,12884.0,33325.65,63488.21,32219.18,62619.93,345.0,4621.09,78.13,0,0.0,480633641#0_0,-194785457#1_0,4
467,45,MoraEbre,RiberaEbre,12.301289062500004,12900.0,13155.0,33339.34,63546.65,33582.21,62863.42,256.0,3141.2,59.55,0,0.0,123786723#3_0,153173569_0,4
469,61,MoraEbre,RiberaEbre,12.983063063063062,13140.0,13472.0,33548.37,63533.39,34187.84,64041.06,333.0,4322.84,89.77,0,0.0,32151262#2_0,-153173573#1_0,4
471,137,MoraEbre,RiberaEbre,12.618458844133064,13380.0,15663.0,33446.04,63553.53,47621.66,68402.41,2284.0,28804.66,269.1,0,0.0,684567910#1_0,-153173583#1_0,4
501,27,MoraEbre,RiberaEbre,7.705214007782103,14508.0,15792.0,33423.04,63502.27,32213.17,64865.55,1285.0,9890.12,134.93,0,0.0,-194785446#1_0,-194785458_0,4
518,105,MoraEbre,RiberaEbre,13.30979362101314,15732.0,17330.0,33339.34,63546.65,42051.13,61945.82,1599.0,21273.0,201.59,0,0.0,-767241981#3_0,153173569_0,4
530,73,MoraEbre,RiberaEbre,20.0805709023941,16596.0,17138.0,33451.66,63565.58,26721.03,64145.57,543.0,10893.59,86.76,0,0.0,-123764932#5_0,-153173582_0,4
532,96,MoraEbre,RiberaEbre,14.190332103321033,16740.0,17281.0,33377.11,63507.03,33808.16,64533.89,542.0,7688.33,128.43,0,0.0,-32299098#0_0,-152916669#1_0,4
614,68,MoraEbre,RiberaEbre,14.208429561200926,16020.0,16452.0,33416.61,63554.91,34660.98,64617.86,433.0,6147.07,95.84,0,0.0,161838054#1_0,-152916669#2_0,4
617,98,MoraEbre,RiberaEbre,11.601764392324105,17100.0,18975.0,33396.44,63527.69,38626.07,63905.55,1876.0,21753.07,225.11,0,0.0,262738772#4_0,152916669#2_0,4
644,51,MoraEbre,RiberaEbre,11.236732673267325,19470.0,19671.0,33583.55,63458.09,33066.32,62778.09,202.0,2266.82,62.67,0,0.0,152916785#2_0,214473860#1_0,4
653,145,MoraEbre,RiberaEbre,12.741322094054985,20010.0,22263.0,33451.66,63565.58,47210.15,66934.67,2254.0,28712.27,275.89,0,0.0,-158606343#0_0,-153173582_0,4
659,91,MoraEbre,RiberaEbre,11.990403899721436,20370.0,21805.0,33481.17,63436.5,38562.04,65658.19,1436.0,17204.96,178.07,0,0.0,-286337468_0,214473853#4_0,4
724,129,MoraEbre,RiberaEbre,18.4715811606392,20289.0,21477.0,33404.79,63562.58,41446.26,66965.06,1189.0,21962.1,157.68,0,0.0,-227131916_0,153173586#2_0,4
726,146,MoraEbre,RiberaEbre,13.145724108293926,20392.0,22718.0,33502.21,63510.89,46081.65,67740.69,2327.0,30579.64,278.97,0,0.0,61735904#0_0,-497727610#1_0,4
746,123,MoraEbre,RiberaEbre,12.381641721234805,21420.0,23557.0,33513.49,63549.95,46397.23,67340.29,2138.0,26458.21,251.33,0,0.0,-61735847_0,153173581#1_0,4
765,87,MoraEbre,RiberaEbre,14.869217731421106,19980.0,20746.0,33451.66,63565.58,39084.53,64985.78,767.0,11391.87,124.99,0,0.0,286337470_0,-153173582_0,4
769,180,MoraEbre,RiberaEbre,12.903625801282056,21420.0,23915.0,33381.66,63570.29,48646.24,68976.69,2496.0,32206.9,329.58,0,0.0,-296904165_0,-153173576#0_0,4
800,142,MoraEbre,RiberaEbre,12.950069991251073,23445.0,25730.0,33525.82,63535.89,47755.79,68824.14,2286.0,29614.16,279.51,0,0.0,32515495#4_0,497727612_0,4
814,42,MoraEbre,RiberaEbre,12.837260869565215,24705.0,24934.0,33361.94,63520.77,34174.04,63958.04,230.0,2938.96,60.05,0,0.0,497727603_0,-194785457#0_0,4
819,135,MoraEbre,RiberaEbre,12.64407474931632,25155.0,27348.0,33548.87,63506.27,47458.49,67229.38,2194.0,27735.93,264.18,0,0.0,61735829#3_0,-497727618#0_0,4
821,72,MoraEbre,RiberaEbre,11.196267339218169,21780.0,22572.0,33423.04,63502.27,38059.48,64149.91,793.0,8864.93,129.6,0,0.0,306770804_0,-194785458_0,4
868,151,MoraEbre,RiberaEbre,12.683862589023912,22433.0,24819.0,33396.44,63527.69,49292.02,68248.69,2387.0,30261.1,298.32,0,0.0,411971984#3_0,152916669#2_0,4
870,98,MoraEbre,RiberaEbre,19.40191265060239,22523.0,23186.0,33548.37,63533.39,41194.9,66967.57,664.0,12886.44,112.77,0,0.0,-419589824#2_0,-153173573#1_0,4
882,113,MoraEbre,RiberaEbre,18.57593350383633,23063.0,23844.0,33339.34,63546.65,41200.1,67034.86,782.0,14515.13,129.32,0,0.0,-227131889#1_0,153173569_0,4
912,38,MoraEbre,RiberaEbre,12.949999999999996,24413.0,24611.0,33327.73,63554.24,34091.53,63827.17,199.0,2568.5,49.46,0,0.0,123759230#1_0,153173586#5_0,4
982,43,MoraEbre,RiberaEbre,11.344871794871787,26550.0,26705.0,33325.65,63488.21,33108.87,62907.34,156.0,1762.42,48.35,0,0.0,-32151283#11_0,-194785457#1_0,4
1009,145,MoraEbre,RiberaEbre,13.362596071733579,28170.0,30511.0,33502.21,63510.89,45205.66,64101.21,2342.0,31292.14,278.22,0,0.0,229421606#3_0,-497727610#1_0,4
1046,129,MoraEbre,RiberaEbre,12.481571428571394,27108.0,29277.0,33518.41,63521.84,46805.46,67055.88,2170.0,27076.8,255.78,0,0.0,61735828#4_0,-153173580#0_0,4
1081,140,MoraEbre,RiberaEbre,12.946372072470176,30870.0,33132.0,33404.79,63562.58,48612.88,68740.83,2263.0,29288.56,273.12,0,0.0,199155141#7_0,153173586#2_0,4
1082,81,MoraEbre,RiberaEbre,16.982182203389822,31050.0,31521.0,33548.37,63533.39,37369.48,65069.36,472.0,8022.04,104.51,0,0.0,462636639#3_1,-153173573#1_0,4
1092,131,MoraEbre,RiberaEbre,13.378647577092506,29100.0,31369.0,33384.92,63574.6,45179.55,64118.59,2270.0,30369.05,262.95,0,0.0,167457537#3_0,153173576#0_0,4
1097,136,MoraEbre,RiberaEbre,13.184482456140364,29700.0,31979.0,33390.21,63553.39,46095.0,67748.13,2280.0,30064.82,266.47,0,0.0,61735904#0_0,194785457#0_0,4
1161,63,MoraEbre,RiberaEbre,15.709299363057324,30460.0,30773.0,33481.17,63436.5,35085.73,62339.7,314.0,4916.16,76.85,0,0.0,-330996352#0_1,214473853#4_0,4
1274,84,MoraEbre,RiberaEbre,18.50907894736841,31380.0,31911.0,33419.67,63564.15,39075.06,65867.5,532.0,9852.66,99.21,0,0.0,743729583_0,153173586#0_0,4
1280,25,MoraEbre,RiberaEbre,10.636250000000006,31620.0,31939.0,33390.34,63562.25,33154.7,63564.14,320.0,3417.39,41.55,0,0.0,-194785456_0,153173586#3_0,4
1283,101,MoraEbre,RiberaEbre,20.787443037974683,31740.0,32529.0,33339.34,63546.65,43904.92,66223.25,790.0,16421.42,115.69,0,0.0,743729606#1_0,153173569_0,4
1285,134,MoraEbre,RiberaEbre,13.392870897155387,31820.0,34104.0,33404.79,63562.58,45217.49,64054.89,2285.0,30608.23,263.88,0,0.0,229421613_0,153173586#2_0,4
1300,39,MoraEbre,RiberaEbre,10.900969696969693,32413.0,32577.0,33347.13,63526.66,33659.18,62766.32,165.0,1788.06,48.36,0,0.0,152916781#0_0,-153173569_0,4
1351,75,MoraEbre,RiberaEbre,15.992799043062202,33725.0,34142.0,33339.34,63546.65,35188.56,61676.53,418.0,6671.52,92.9,0,0.0,330996362#1_0,153173569_0,4
1383,99,MoraEbre,RiberaEbre,19.283858381502885,34548.0,35239.0,33433.53,63786.51,41202.8,67001.35,692.0,13335.98,118.15,0,0.0,227131898_0,-214473849_0,4
1394,83,MoraEbre,RiberaEbre,15.726915322580636,34830.0,35325.0,33396.44,63527.69,35097.49,64175.09,496.0,7811.91,105.12,0,0.0,184294036#1_0,152916669#2_0,4
1411,10,MoraEbre,RiberaEbre,11.737843137254904,35268.0,35318.0,33502.21,63510.89,33498.2,63537.79,51.0,585.9,12.56,0,0.0,153173580#1_0,-497727610#1_0,4
1458,55,MoraEbre,RiberaEbre,13.229254237288142,33420.0,33714.0,33451.66,63565.58,34668.57,64056.82,295.0,3890.0,79.04,0,0.0,32151260#1_0,-153173582_0,4
1471,164,MoraEbre,RiberaEbre,13.12370786516857,34980.0,37471.0,33339.34,63546.65,48918.43,68640.12,2492.0,32699.19,318.94,0,0.0,-297379794_0,153173569_0,4
1473,126,MoraEbre,RiberaEbre,12.424041379310374,35220.0,37394.0,33381.66,63570.29,46809.03,66876.24,2175.0,27018.65,256.15,0,0.0,-158609158_0,-153173576#0_0,4
1500,102,MoraEbre,RiberaEbre,12.068881496881517,33138.0,35542.0,33325.65,63488.21,40231.58,60284.25,2405.0,29014.73,263.52,0,0.0,-561004079#1_0,-194785457#1_0,4
1529,58,MoraEbre,RiberaEbre,14.314388888888892,34182.0,34541.0,33325.65,63488.21,35137.93,64358.67,360.0,5137.76,84.95,0,0.0,184294051_0,-194785457#1_0,4
1571,94,MoraEbre,RiberaEbre,14.494409005628528,35694.0,36226.0,33548.87,63506.27,33656.36,64980.22,533.0,7718.35,129.09,0,0.0,-332191396#1_0,-497727618#0_0,4
1607,53,MoraEbre,RiberaEbre,12.564476534296027,36583.0,36859.0,33339.34,63546.65,32738.69,63066.85,277.0,3476.81,65.19,0,0.0,-152916896#0_0,153173569_0,4
1615,66,MoraEbre,RiberaEbre,14.28769767441859,36752.0,37181.0,33433.53,63786.51,34644.77,64544.14,430.0,6129.3,95.12,0,0.0,32500143_0,-214473849_0,4
1619,172,MoraEbre,RiberaEbre,12.94523251112008,36837.0,39309.0,33333.11,63627.58,48750.45,68918.37,2473.0,31997.49,323.63,0,0.0,-152745480#0_0,-153173587#1_0,4
1620,115,MoraEbre,RiberaEbre,16.578004552352027,36858.0,38175.0,33513.49,63549.95,42728.05,67395.54,1318.0,21836.33,157.55,0,0.0,545475199#1_0,153173581#1_0,4
1666,121,MoraEbre,RiberaEbre,18.777521968365548,37832.0,38969.0,33416.61,63554.91,41373.64,66863.84,1138.0,21353.18,140.14,0,0.0,-227131915#2_0,-152916669#2_0,4
1703,71,MoraEbre,RiberaEbre,13.883617021276589,38616.0,38991.0,33416.61,63554.91,32516.57,62710.53,376.0,5229.62,80.97,0,0.0,-538973957#12_0,-152916669#2_0,4
1705,69,MoraEbre,RiberaEbre,11.790126050420167,38658.0,39133.0,33481.23,63509.97,32272.09,63138.79,476.0,5596.98,90.11,0,0.0,293791075_0,497727588_0,4
1738,143,MoraEbre,RiberaEbre,13.426466294547033,39357.0,41685.0,33377.11,63507.03,45481.26,63997.69,2329.0,31258.88,268.5,0,0.0,134718517#4_0,-152916669#1_0,4
1739,80,MoraEbre,RiberaEbre,13.818531317494598,39378.0,39840.0,33519.97,63524.65,34551.94,64472.8,463.0,6389.21,110.08,0,0.0,-32119700#2_0,153173580#0_0,4
1740,108,MoraEbre,RiberaEbre,19.481099887766547,39399.0,40289.0,33338.6,63503.4,39609.12,68471.8,891.0,17357.88,140.81,1,2.0,227131882#1_0,194785457#1_0,4
1765,45,MoraEbre,RiberaEbre,15.135483870967748,36153.0,36431.0,33325.65,63488.21,33889.54,62564.04,279.0,4222.81,70.78,0,0.0,35559149#0-AddedOffRampEdge_0,-194785457#1_0,4
1797,21,MoraEbre,RiberaEbre,6.911026131293803,37039.0,38607.0,33390.34,63562.25,33574.41,63515.61,1569.0,10857.12,161.13,0,0.0,-214473849_0,153173586#3_0,4
1845,66,MoraEbre,RiberaEbre,12.217449209932294,38368.0,38810.0,33333.11,63627.58,32564.45,62440.48,443.0,5411.51,85.35,0,0.0,293716758#3_0,-153173587#1_0,4
1870,52,MoraEbre,RiberaEbre,12.252837837837836,39060.0,39355.0,33451.66,63565.58,34145.82,64011.69,296.0,3616.53,74.13,0,0.0,-32734906#8_0,-153173582_0,4
1875,132,MoraEbre,RiberaEbre,13.315781047165727,39199.0,41509.0,33496.68,63554.26,44988.81,63860.22,2311.0,30760.17,271.13,0,0.0,561026595#0_0,153173582_0,4
1889,46,MoraEbre,RiberaEbre,14.175472440944883,39587.0,39840.0,33369.35,63562.7,33704.7,63167.8,254.0,3595.49,61.21,0,0.0,153173575_0,153173586#4_0,4
1896,6,MoraEbre,RiberaEbre,12.654411764705882,36468.0,36501.0,33443.74,63466.7,33515.73,63525.6,34.0,418.21,6.94,0,0.0,-153173580#0_0,497727581_0,4
1911,151,MoraEbre,RiberaEbre,13.061127179923432,37548.0,39898.0,33384.36,63419.11,49450.6,68279.49,2351.0,30710.1,292.8,0,0.0,743706391_1,152916669#1_0,4
1925,128,MoraEbre,RiberaEbre,11.254818952234222,38556.0,41151.0,33495.84,63534.4,43985.77,66674.7,2596.0,29220.61,302.01,0,0.0,560278412#0_0,-153173580#1_0,4
1927,99,MoraEbre,RiberaEbre,14.29679214402616,38700.0,39310.0,33339.34,63546.65,33784.62,64519.99,611.0,8728.97,137.67,0,0.0,-32119708#0_0,153173569_0,4
1958,130,MoraEbre,RiberaEbre,18.420469283276432,41265.0,42436.0,33518.41,63521.84,41366.81,66846.82,1172.0,21574.29,157.13,0,0.0,227131915#1_0,-153173580#0_0,4
1967,80,MoraEbre,RiberaEbre,14.47181972789115,42075.0,42662.0,33502.21,63510.89,34742.27,65740.69,588.0,8495.58,120.08,0,0.0,214483020#0_0,-497727610#1_0,4
1977,98,MoraEbre,RiberaEbre,14.343169934640507,42975.0,43586.0,33338.6,63503.4,34137.98,64598.09,612.0,8780.8,133.36,0,0.0,214479960#0_0,194785457#1_0,4
1982,77,MoraEbre,RiberaEbre,13.996220806794053,39643.0,40113.0,33519.97,63524.65,34210.0,64578.32,471.0,6588.84,110.77,0,0.0,32299099#1_0,153173580#0_0,4
1988,76,MoraEbre,RiberaEbre,10.38889328063238,39746.0,40757.0,33325.65,63488.21,33972.72,67439.92,1012.0,10497.77,160.98,0,0.0,-333890717_0,-194785457#1_0,4
1996,98,MoraEbre,RiberaEbre,13.303681063122928,39883.0,41387.0,33361.94,63520.77,41996.73,61977.61,1505.0,20015.85,185.38,0,0.0,-293716697#0_0,-194785457#0_0,4
2002,47,MoraEbre,RiberaEbre,11.3184375,39986.0,40177.0,33525.82,63535.89,32842.66,62975.25,192.0,2159.54,61.44,0,0.0,-152916913#3_0,497727612_0,4
2031,176,MoraEbre,RiberaEbre,13.015548000000043,40483.0,42982.0,33502.21,63510.89,48830.36,69352.19,2500.0,32537.63,317.75,0,0.0,214467259#0_0,-497727610#1_0,4
2044,73,MoraEbre,RiberaEbre,17.405454545454553,40706.0,41145.0,33390.34,63562.25,37524.0,65085.48,440.0,7663.37,90.38,0,0.0,743732841_0,153173586#3_0,4
2065,75,MoraEbre,RiberaEbre,11.724825783972118,41066.0,41639.0,33433.53,63786.51,32677.22,62660.8,574.0,6721.93,105.16,0,0.0,-293716758#2_0,-214473849_0,4
2071,54,MoraEbre,RiberaEbre,14.598268656716414,41169.0,41503.0,33538.52,63522.16,34040.04,63460.6,335.0,4892.48,75.67,0,0.0,332067312_0,153173585_0,4
2077,38,MoraEbre,RiberaEbre,11.529222222222216,41272.0,41451.0,33352.51,63653.54,33467.46,62775.76,180.0,2064.81,48.52,0,0.0,194783005#2_0,-194785453_0,4
2087,76,MoraEbre,RiberaEbre,17.316703296703288,41443.0,41897.0,33583.55,63458.09,37528.68,65070.38,455.0,7863.79,94.84,0,0.0,262738767#2_0,214473860#1_0,4
2090,33,MoraEbre,RiberaEbre,10.791127819548874,41495.0,41627.0,33533.77,63517.51,33374.4,63163.48,133.0,1421.7,40.66,0,0.0,123789734#1_0,-153173585_0,4
2122,90,MoraEbre,RiberaEbre,17.997379077615278,42043.0,42931.0,33513.49,63549.95,42325.7,63617.44,889.0,16003.28,126.02,0,0.0,-286337458#0_0,153173581#1_0,4
2140,69,MoraEbre,RiberaEbre,11.977727272727268,42352.0,42813.0,33451.66,63565.58,32581.76,62475.91,462.0,5518.94,97.64,0,0.0,293716758#2_0,-153173582_0,4
2153,135,MoraEbre,RiberaEbre,13.811690199335557,42575.0,44982.0,33325.65,63488.21,46284.3,66029.94,2408.0,33246.68,274.83,0,0.0,-762900797_0,-194785457#1_0,4
2166,48,MoraEbre,RiberaEbre,11.561344086021498,42798.0,42983.0,33325.65,63488.21,32658.06,62760.51,186.0,2136.76,61.64,0,0.0,538973957#7_0,-194785457#1_0,4
2170,125,MoraEbre,RiberaEbre,12.796296296296266,42866.0,45052.0,33381.66,63570.29,47883.15,68537.77,2187.0,27980.34,252.87,0,0.0,48088620#3_0,-153173576#0_0,4
2179,158,MoraEbre,RiberaEbre,12.911498719043555,43020.0,45361.0,33461.29,63484.35,47691.68,68903.58,2342.0,30228.28,294.48,0,0.0,-653654700#5_0,497727577_0,4
2184,85,MoraEbre,RiberaEbre,19.597670250896048,43106.0,43663.0,33352.51,63653.54,39910.84,65990.71,558.0,10925.21,89.62,0,0.0,282125160#1_0,-194785453_0,4
2197,142,MoraEbre,RiberaEbre,13.198589464518955,40500.0,42796.0,33480.84,63528.78,45934.46,67636.62,2297.0,30310.82,275.05,0,0.0,186003928_0,153173583#0_0,4
2249,46,MoraEbre,RiberaEbre,11.281979166666664,40225.0,40416.0,33480.84,63528.78,32863.22,62524.26,192.0,2160.25,59.51,0,0.0,-316262374#0_0,153173583#0_0,4
2250,98,MoraEbre,RiberaEbre,14.204823747680896,40246.0,40784.0,33396.44,63527.69,33926.89,64610.71,539.0,7653.17,128.25,0,0.0,161839004_0,152916669#2_0,4
2252,48,MoraEbre,RiberaEbre,12.023460207612455,40289.0,40577.0,33519.97,63524.65,34411.96,63997.82,289.0,3462.17,68.88,0,0.0,-32195986#2_0,153173580#0_0,4
2257,137,MoraEbre,RiberaEbre,12.925482728077958,40395.0,42652.0,33384.75,63592.56,48009.62,68708.88,2258.0,29175.77,271.47,0,0.0,214467258#8_0,-153173576#1_0,4
2270,75,MoraEbre,RiberaEbre,12.778829337094493,40670.0,41378.0,33327.73,63554.24,34766.33,64227.3,709.0,9047.74,119.64,0,0.0,-685273683_0,153173586#5_0,4
2281,83,MoraEbre,RiberaEbre,13.512875000000005,40903.0,41382.0,33538.52,63522.16,34499.26,64461.74,480.0,6472.62,120.45,0,0.0,-32119700#5_0,153173585_0,4
2291,14,MoraEbre,RiberaEbre,13.64,41115.0,41203.0,33480.84,63528.78,32917.95,63233.49,89.0,1198.45,15.05,0,0.0,-152916861#1_0,153173583#0_0,4
2336,136,MoraEbre,RiberaEbre,13.416798780487822,42068.0,44363.0,33361.94,63520.77,45202.29,64105.81,2296.0,30796.37,263.2,0,0.0,229421606#3_0,-194785457#0_0,4
2338,67,MoraEbre,RiberaEbre,12.13129753914988,42110.0,42556.0,33519.97,63524.65,32587.24,62487.34,447.0,5420.53,90.93,0,0.0,293716758#2_0,153173580#0_0,4
2341,141,MoraEbre,RiberaEbre,12.8847816497574,42173.0,44439.0,33446.04,63553.53,47256.28,68298.3,2267.0,29205.0,271.68,0,0.0,61735884_0,-153173583#1_0,4
2354,42,MoraEbre,RiberaEbre,13.139055118110235,42449.0,42702.0,33433.53,63786.51,34289.16,63708.22,254.0,3344.23,62.48,0,0.0,-184294032_0,-214473849_0,4
2368,39,MoraEbre,RiberaEbre,10.544550898203594,42745.0,42911.0,33525.82,63535.89,33498.8,63434.71,167.0,1755.03,53.9,0,0.0,497727620_0,497727612_0,4
2378,46,MoraEbre,RiberaEbre,12.288461538461533,42957.0,43125.0,33419.67,63564.15,33498.48,63020.54,169.0,2097.32,51.42,0,0.0,-32151283#5_0,153173586#0_0,4
2391,52,MoraEbre,RiberaEbre,11.476519607843134,43380.0,43583.0,33533.77,63517.51,32765.14,63122.0,204.0,2335.06,61.38,0,0.0,-152916858#0_0,-153173585_0,4
2410,118,MoraEbre,RiberaEbre,12.311019924098645,45660.0,47767.0,33384.75,63592.56,46098.21,67745.44,2108.0,25946.02,248.8,0,0.0,743729613_1,-153173576#1_0,4
2444,109,MoraEbre,RiberaEbre,19.056146131805143,43601.0,44298.0,33533.77,63517.51,41200.09,67034.85,698.0,13288.89,118.99,0,0.0,-227131889#1_0,-153173585_0,4
2452,68,MoraEbre,RiberaEbre,16.10309309309309,43732.0,44064.0,33502.21,63510.89,35143.78,62029.59,333.0,5346.23,78.92,0,0.0,-330996351#0_1,-497727610#1_0,4
2454,102,MoraEbre,RiberaEbre,19.149857142857112,43765.0,44464.0,33433.53,63786.51,41169.66,66956.47,700.0,13401.12,116.31,0,0.0,227131920#2_0,-214473849_0,4
2464,51,MoraEbre,RiberaEbre,11.649800995024874,43929.0,44129.0,33481.23,63509.97,32891.11,63023.71,201.0,2325.2,58.27,0,0.0,-152916858#2_0,497727588_0,4
2472,166,MoraEbre,RiberaEbre,12.968517171717176,44060.0,46534.0,33361.94,63520.77,49039.52,69193.78,2475.0,32089.62,323.68,0,0.0,152745435#3_0,-194785457#0_0,4
2489,145,MoraEbre,RiberaEbre,12.525046166198337,44338.0,46828.0,33548.37,63533.39,46877.89,67755.75,2491.0,31200.39,301.57,0,0.0,685989134_0,-153173573#1_0,4
2503,140,MoraEbre,RiberaEbre,12.70610071301246,44567.0,46810.0,33347.13,63526.66,47104.74,66942.33,2244.0,28499.41,275.93,0,0.0,158606340#2_0,-153173569_0,4
2506,57,MoraEbre,RiberaEbre,11.875895196506548,44616.0,44844.0,33481.23,63509.97,32598.4,62850.92,229.0,2705.75,67.32,0,0.0,152916796#0_0,497727588_0,4
2532,40,MoraEbre,RiberaEbre,11.270691489361706,45041.0,45228.0,33333.11,63627.58,32970.2,62969.22,188.0,2115.55,55.62,0,0.0,-152916762_0,-153173587#1_0,4
2535,35,MoraEbre,RiberaEbre,10.56527777777778,45090.0,45233.0,33548.87,63506.27,33286.38,62977.85,144.0,1516.66,47.0,1,1.0,-152916671#0_0,-497727618#0_0,4
2559,73,MoraEbre,RiberaEbre,17.576283783783786,45483.0,45926.0,33513.49,63549.95,37499.77,65080.99,444.0,7793.34,85.88,0,0.0,743732843#1_0,153173581#1_0,4
2566,44,MoraEbre,RiberaEbre,12.349388646288212,45598.0,45826.0,33513.49,63549.95,34097.45,63834.46,229.0,2815.86,63.22,0,0.0,123757773_0,153173581#1_0,4
2567,176,MoraEbre,RiberaEbre,12.954971659919044,45614.0,48083.0,33327.73,63554.24,48616.76,68984.04,2470.0,31985.84,321.58,0,0.0,-214467216#3_0,153173586#5_0,4
2568,23,MoraEbre,RiberaEbre,10.437653061224491,45630.0,45727.0,33525.82,63535.89,33472.62,63355.87,98.0,1013.8,31.99,0,0.0,-194785449#1_0,497727612_0,4
2602,77,MoraEbre,RiberaEbre,14.303239130434788,46187.0,46646.0,33533.77,63517.51,34119.64,64947.49,460.0,6567.16,109.42,0,0.0,184296896_0,-153173585_0,4
2603,164,MoraEbre,RiberaEbre,12.999881196231037,46203.0,48643.0,33333.11,63627.58,48733.0,69047.73,2441.0,31730.21,312.92,0,0.0,152745478#0_0,-153173587#1_0,4
